column,operation,original_value,new_value,row_index,timestamp,cleaner_type
merchant_category,fallback_imputation,,Unknown,1118,2025-10-16 15:52:24.301317,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1119,2025-10-16 15:52:24.301319,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1121,2025-10-16 15:52:24.301320,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1122,2025-10-16 15:52:24.301321,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1125,2025-10-16 15:52:24.301322,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1127,2025-10-16 15:52:24.301323,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1136,2025-10-16 15:52:24.301324,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1138,2025-10-16 15:52:24.301325,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1150,2025-10-16 15:52:24.301326,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1151,2025-10-16 15:52:24.301327,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1154,2025-10-16 15:52:24.301328,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1157,2025-10-16 15:52:24.301329,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1162,2025-10-16 15:52:24.301330,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1167,2025-10-16 15:52:24.301331,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1169,2025-10-16 15:52:24.301333,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1171,2025-10-16 15:52:24.301334,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1173,2025-10-16 15:52:24.301336,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1175,2025-10-16 15:52:24.301337,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1177,2025-10-16 15:52:24.301338,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1179,2025-10-16 15:52:24.301339,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1185,2025-10-16 15:52:24.301340,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1191,2025-10-16 15:52:24.301341,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1196,2025-10-16 15:52:24.301342,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1198,2025-10-16 15:52:24.301344,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1199,2025-10-16 15:52:24.301345,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1206,2025-10-16 15:52:24.301346,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1209,2025-10-16 15:52:24.301347,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1215,2025-10-16 15:52:24.301348,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1216,2025-10-16 15:52:24.301349,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1217,2025-10-16 15:52:24.301350,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1229,2025-10-16 15:52:24.301351,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1235,2025-10-16 15:52:24.301352,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1238,2025-10-16 15:52:24.301353,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1241,2025-10-16 15:52:24.301354,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1243,2025-10-16 15:52:24.301355,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1244,2025-10-16 15:52:24.301356,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1252,2025-10-16 15:52:24.301357,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1257,2025-10-16 15:52:24.301358,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1260,2025-10-16 15:52:24.301359,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1266,2025-10-16 15:52:24.301360,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1268,2025-10-16 15:52:24.301361,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1271,2025-10-16 15:52:24.301363,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1272,2025-10-16 15:52:24.301364,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1277,2025-10-16 15:52:24.301365,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1279,2025-10-16 15:52:24.301366,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1286,2025-10-16 15:52:24.301367,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1292,2025-10-16 15:52:24.301369,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1297,2025-10-16 15:52:24.301370,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1298,2025-10-16 15:52:24.301371,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1299,2025-10-16 15:52:24.301372,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1304,2025-10-16 15:52:24.301373,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1307,2025-10-16 15:52:24.301375,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1308,2025-10-16 15:52:24.301376,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1310,2025-10-16 15:52:24.301377,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1314,2025-10-16 15:52:24.301378,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1320,2025-10-16 15:52:24.301379,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1321,2025-10-16 15:52:24.301380,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1322,2025-10-16 15:52:24.301381,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1325,2025-10-16 15:52:24.301382,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1329,2025-10-16 15:52:24.301383,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1333,2025-10-16 15:52:24.301384,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1343,2025-10-16 15:52:24.301385,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1346,2025-10-16 15:52:24.301386,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1348,2025-10-16 15:52:24.301387,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1349,2025-10-16 15:52:24.301389,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1361,2025-10-16 15:52:24.301390,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1362,2025-10-16 15:52:24.301391,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1364,2025-10-16 15:52:24.301392,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1372,2025-10-16 15:52:24.301393,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1381,2025-10-16 15:52:24.301394,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1384,2025-10-16 15:52:24.301395,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1385,2025-10-16 15:52:24.301396,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1388,2025-10-16 15:52:24.301397,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1390,2025-10-16 15:52:24.301398,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1393,2025-10-16 15:52:24.301399,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1395,2025-10-16 15:52:24.301400,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1396,2025-10-16 15:52:24.301401,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1398,2025-10-16 15:52:24.301402,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1399,2025-10-16 15:52:24.301403,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1403,2025-10-16 15:52:24.301404,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1406,2025-10-16 15:52:24.301405,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1407,2025-10-16 15:52:24.301408,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1420,2025-10-16 15:52:24.301409,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1422,2025-10-16 15:52:24.301410,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1424,2025-10-16 15:52:24.301411,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1426,2025-10-16 15:52:24.301412,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1427,2025-10-16 15:52:24.301413,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1430,2025-10-16 15:52:24.301414,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1432,2025-10-16 15:52:24.301416,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1442,2025-10-16 15:52:24.301417,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1445,2025-10-16 15:52:24.301418,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1449,2025-10-16 15:52:24.301419,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1453,2025-10-16 15:52:24.301420,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1458,2025-10-16 15:52:24.301421,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1464,2025-10-16 15:52:24.301422,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1465,2025-10-16 15:52:24.301423,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1466,2025-10-16 15:52:24.301424,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1469,2025-10-16 15:52:24.301425,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1473,2025-10-16 15:52:24.301426,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1475,2025-10-16 15:52:24.301427,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1477,2025-10-16 15:52:24.301428,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1478,2025-10-16 15:52:24.301429,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1480,2025-10-16 15:52:24.301430,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1486,2025-10-16 15:52:24.301431,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1488,2025-10-16 15:52:24.301432,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1490,2025-10-16 15:52:24.301433,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1491,2025-10-16 15:52:24.301435,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1497,2025-10-16 15:52:24.301436,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1499,2025-10-16 15:52:24.301437,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1502,2025-10-16 15:52:24.301447,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1509,2025-10-16 15:52:24.301449,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1516,2025-10-16 15:52:24.301450,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1517,2025-10-16 15:52:24.301451,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1533,2025-10-16 15:52:24.301452,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1535,2025-10-16 15:52:24.301453,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1536,2025-10-16 15:52:24.301454,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1541,2025-10-16 15:52:24.301455,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1549,2025-10-16 15:52:24.301456,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1551,2025-10-16 15:52:24.301457,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1552,2025-10-16 15:52:24.301458,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1562,2025-10-16 15:52:24.301459,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1564,2025-10-16 15:52:24.301460,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1566,2025-10-16 15:52:24.301462,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1571,2025-10-16 15:52:24.301463,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1576,2025-10-16 15:52:24.301464,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1581,2025-10-16 15:52:24.301465,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1582,2025-10-16 15:52:24.301466,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1588,2025-10-16 15:52:24.301467,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1589,2025-10-16 15:52:24.301468,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1590,2025-10-16 15:52:24.301469,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1594,2025-10-16 15:52:24.301470,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1596,2025-10-16 15:52:24.301471,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1604,2025-10-16 15:52:24.301472,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1611,2025-10-16 15:52:24.301474,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1619,2025-10-16 15:52:24.301475,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1622,2025-10-16 15:52:24.301476,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1625,2025-10-16 15:52:24.301477,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1628,2025-10-16 15:52:24.301478,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1637,2025-10-16 15:52:24.301479,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1647,2025-10-16 15:52:24.301481,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1648,2025-10-16 15:52:24.301482,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1650,2025-10-16 15:52:24.301483,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1651,2025-10-16 15:52:24.301484,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1652,2025-10-16 15:52:24.301485,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1661,2025-10-16 15:52:24.301486,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1663,2025-10-16 15:52:24.301487,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1665,2025-10-16 15:52:24.301488,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1680,2025-10-16 15:52:24.301489,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1689,2025-10-16 15:52:24.301490,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1702,2025-10-16 15:52:24.301491,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1704,2025-10-16 15:52:24.301492,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1708,2025-10-16 15:52:24.301493,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1713,2025-10-16 15:52:24.301494,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1718,2025-10-16 15:52:24.301495,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1719,2025-10-16 15:52:24.301496,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1720,2025-10-16 15:52:24.301498,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1723,2025-10-16 15:52:24.301499,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1726,2025-10-16 15:52:24.301500,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1729,2025-10-16 15:52:24.301501,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1744,2025-10-16 15:52:24.301502,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1753,2025-10-16 15:52:24.301503,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1755,2025-10-16 15:52:24.301504,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1759,2025-10-16 15:52:24.301505,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1761,2025-10-16 15:52:24.301506,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1768,2025-10-16 15:52:24.301507,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1780,2025-10-16 15:52:24.301508,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1787,2025-10-16 15:52:24.301509,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1789,2025-10-16 15:52:24.301510,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1800,2025-10-16 15:52:24.301511,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1808,2025-10-16 15:52:24.301513,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1810,2025-10-16 15:52:24.301514,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1812,2025-10-16 15:52:24.301515,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1816,2025-10-16 15:52:24.301517,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1820,2025-10-16 15:52:24.301518,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1824,2025-10-16 15:52:24.301519,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1827,2025-10-16 15:52:24.301520,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1842,2025-10-16 15:52:24.301521,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1843,2025-10-16 15:52:24.301522,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1846,2025-10-16 15:52:24.301523,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1851,2025-10-16 15:52:24.301524,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1852,2025-10-16 15:52:24.301525,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1854,2025-10-16 15:52:24.301526,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1856,2025-10-16 15:52:24.301527,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1860,2025-10-16 15:52:24.301528,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1863,2025-10-16 15:52:24.301530,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1868,2025-10-16 15:52:24.301531,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1869,2025-10-16 15:52:24.301532,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1876,2025-10-16 15:52:24.301533,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1877,2025-10-16 15:52:24.301534,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1878,2025-10-16 15:52:24.301535,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1880,2025-10-16 15:52:24.301536,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1889,2025-10-16 15:52:24.301537,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1891,2025-10-16 15:52:24.301538,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1894,2025-10-16 15:52:24.301539,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1897,2025-10-16 15:52:24.301540,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1899,2025-10-16 15:52:24.301541,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1914,2025-10-16 15:52:24.301542,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1917,2025-10-16 15:52:24.301543,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1921,2025-10-16 15:52:24.301547,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1928,2025-10-16 15:52:24.301549,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1930,2025-10-16 15:52:24.301550,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1933,2025-10-16 15:52:24.301551,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1938,2025-10-16 15:52:24.301552,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1940,2025-10-16 15:52:24.301553,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1943,2025-10-16 15:52:24.301554,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1952,2025-10-16 15:52:24.301555,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1953,2025-10-16 15:52:24.301556,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1954,2025-10-16 15:52:24.301557,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1956,2025-10-16 15:52:24.301558,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1958,2025-10-16 15:52:24.301559,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1962,2025-10-16 15:52:24.301560,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1967,2025-10-16 15:52:24.301561,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1970,2025-10-16 15:52:24.301562,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1979,2025-10-16 15:52:24.301563,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1980,2025-10-16 15:52:24.301564,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1981,2025-10-16 15:52:24.301565,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1982,2025-10-16 15:52:24.301566,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1983,2025-10-16 15:52:24.301568,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1986,2025-10-16 15:52:24.301569,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,1988,2025-10-16 15:52:24.301570,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2001,2025-10-16 15:52:24.301571,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2005,2025-10-16 15:52:24.301572,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2006,2025-10-16 15:52:24.301573,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2007,2025-10-16 15:52:24.301574,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2012,2025-10-16 15:52:24.301575,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2013,2025-10-16 15:52:24.301576,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2019,2025-10-16 15:52:24.301577,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2024,2025-10-16 15:52:24.301578,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2028,2025-10-16 15:52:24.301579,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2029,2025-10-16 15:52:24.301580,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2031,2025-10-16 15:52:24.301581,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2032,2025-10-16 15:52:24.301582,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2034,2025-10-16 15:52:24.301584,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2037,2025-10-16 15:52:24.301585,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2039,2025-10-16 15:52:24.301586,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2044,2025-10-16 15:52:24.301588,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2046,2025-10-16 15:52:24.301589,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2063,2025-10-16 15:52:24.301590,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2066,2025-10-16 15:52:24.301591,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2072,2025-10-16 15:52:24.301592,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2077,2025-10-16 15:52:24.301593,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2078,2025-10-16 15:52:24.301594,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2086,2025-10-16 15:52:24.301595,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2089,2025-10-16 15:52:24.301596,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2097,2025-10-16 15:52:24.301597,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2099,2025-10-16 15:52:24.301618,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2100,2025-10-16 15:52:24.301619,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2104,2025-10-16 15:52:24.301620,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2108,2025-10-16 15:52:24.301621,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2110,2025-10-16 15:52:24.301622,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2114,2025-10-16 15:52:24.301624,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2115,2025-10-16 15:52:24.301625,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2116,2025-10-16 15:52:24.301626,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2123,2025-10-16 15:52:24.301628,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2128,2025-10-16 15:52:24.301629,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2130,2025-10-16 15:52:24.301630,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2147,2025-10-16 15:52:24.301631,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2148,2025-10-16 15:52:24.301632,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2152,2025-10-16 15:52:24.301633,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2153,2025-10-16 15:52:24.301634,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2155,2025-10-16 15:52:24.301635,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2162,2025-10-16 15:52:24.301636,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2164,2025-10-16 15:52:24.301637,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2167,2025-10-16 15:52:24.301638,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2168,2025-10-16 15:52:24.301639,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2169,2025-10-16 15:52:24.301641,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2178,2025-10-16 15:52:24.301642,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2186,2025-10-16 15:52:24.301643,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2188,2025-10-16 15:52:24.301644,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2193,2025-10-16 15:52:24.301645,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2197,2025-10-16 15:52:24.301646,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2199,2025-10-16 15:52:24.301647,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2200,2025-10-16 15:52:24.301648,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2203,2025-10-16 15:52:24.301649,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2207,2025-10-16 15:52:24.301650,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2210,2025-10-16 15:52:24.301651,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2216,2025-10-16 15:52:24.301652,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2220,2025-10-16 15:52:24.301653,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2226,2025-10-16 15:52:24.301654,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2233,2025-10-16 15:52:24.301655,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2235,2025-10-16 15:52:24.301656,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2236,2025-10-16 15:52:24.301658,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2237,2025-10-16 15:52:24.301659,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2239,2025-10-16 15:52:24.301660,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2242,2025-10-16 15:52:24.301661,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2256,2025-10-16 15:52:24.301662,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2264,2025-10-16 15:52:24.301663,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2268,2025-10-16 15:52:24.301664,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2269,2025-10-16 15:52:24.301665,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2272,2025-10-16 15:52:24.301667,pytorch_encoder
merchant_category,fallback_imputation,,Unknown,2274,2025-10-16 15:52:24.301668,pytorch_encoder
